DATE;MONTHLY_HUMAN;DAILY_HUMAN
09/05/24;0.000809438;2.69813E-05
10/05/24;0.000809438;2.69813E-05
11/05/24;0.000809438;2.69813E-05
12/05/24;0.000809438;2.69813E-05
13/05/24;0.000809438;2.69813E-05
14/05/24;0.000809438;2.69813E-05
15/05/24;0.000809438;2.69813E-05
16/05/24;0.000809438;2.69813E-05
17/05/24;0.000809438;2.69813E-05
18/05/24;0.000809438;2.69813E-05
19/05/24;0.000809438;2.69813E-05
20/05/24;0.000809438;2.69813E-05
21/05/24;0.000809438;2.69813E-05
22/05/24;0.000809438;2.69813E-05
23/05/24;0.000809438;2.69813E-05
24/05/24;0.000809438;2.69813E-05
25/05/24;0.000809438;2.69813E-05
26/05/24;0.000809438;2.69813E-05
27/05/24;0.000809438;2.69813E-05
28/05/24;0.000809438;2.69813E-05
29/05/24;0.000809438;2.69813E-05
30/05/24;0.000809438;2.69813E-05
31/05/24;0.000809438;2.69813E-05
01/06/24;0.001412925;4.70975E-05
02/06/24;0.001412925;4.70975E-05
03/06/24;0.001412925;4.70975E-05
04/06/24;0.001412925;4.70975E-05
05/06/24;0.001412925;4.70975E-05
06/06/24;0.001412925;4.70975E-05
07/06/24;0.001412925;4.70975E-05
08/06/24;0.001412925;4.70975E-05
09/06/24;0.001412925;4.70975E-05
10/06/24;0.001412925;4.70975E-05
11/06/24;0.001412925;4.70975E-05
12/06/24;0.001412925;4.70975E-05
13/06/24;0.001412925;4.70975E-05
14/06/24;0.001412925;4.70975E-05
15/06/24;0.001412925;4.70975E-05
16/06/24;0.001412925;4.70975E-05
17/06/24;0.001412925;4.70975E-05
18/06/24;0.001412925;4.70975E-05
19/06/24;0.001412925;4.70975E-05
20/06/24;0.001412925;4.70975E-05
21/06/24;0.001412925;4.70975E-05
22/06/24;0.001412925;4.70975E-05
23/06/24;0.001412925;4.70975E-05
24/06/24;0.001412925;4.70975E-05
25/06/24;0.001412925;4.70975E-05
26/06/24;0.001412925;4.70975E-05
27/06/24;0.001412925;4.70975E-05
28/06/24;0.001412925;4.70975E-05
29/06/24;0.001412925;4.70975E-05
30/06/24;0.001412925;4.70975E-05
01/07/24;0.001748195;5.82732E-05
02/07/24;0.001748195;5.82732E-05
03/07/24;0.001748195;5.82732E-05
04/07/24;0.001748195;5.82732E-05
05/07/24;0.001748195;5.82732E-05
06/07/24;0.001748195;5.82732E-05
07/07/24;0.001748195;5.82732E-05
08/07/24;0.001748195;5.82732E-05
09/07/24;0.001748195;5.82732E-05
10/07/24;0.001748195;5.82732E-05
11/07/24;0.001748195;5.82732E-05
12/07/24;0.001748195;5.82732E-05
13/07/24;0.001748195;5.82732E-05
14/07/24;0.001748195;5.82732E-05
15/07/24;0.001748195;5.82732E-05
16/07/24;0.001748195;5.82732E-05
17/07/24;0.001748195;5.82732E-05
18/07/24;0.001748195;5.82732E-05
19/07/24;0.001748195;5.82732E-05
20/07/24;0.001748195;5.82732E-05
21/07/24;0.001748195;5.82732E-05
22/07/24;0.001748195;5.82732E-05
23/07/24;0.001748195;5.82732E-05
24/07/24;0.001748195;5.82732E-05
25/07/24;0.001748195;5.82732E-05
26/07/24;0.001748195;5.82732E-05
27/07/24;0.001748195;5.82732E-05
28/07/24;0.001748195;5.82732E-05
29/07/24;0.001748195;5.82732E-05
30/07/24;0.001748195;5.82732E-05
31/07/24;0.001748195;5.82732E-05
