,Date,DR,WS,TEMP,HUMAN,Eo [mm/d],ANIMALS,HUMAN_EXT
964,2022-03-22,19846416.96,3.2601,22.3533,4.96519e-05,1.7634285794888422,0.0001095375588285098,0.0001591894588285098
965,2022-03-23,21143531.52,2.9737,22.8986,4.96519e-05,1.664738145891415,0.00010924056192836185,0.00015889246192836185
966,2022-03-24,22359957.119999997,2.0566,25.2336,4.96519e-05,1.3448094654692473,0.00010827777533506954,0.00015792967533506954
967,2022-03-25,20511048.96,2.2224,26.1249,4.96519e-05,1.4430942163965563,0.00010857355138238427,0.00015822545138238428
968,2022-03-26,7931053.44,2.2858,20.4276,4.96519e-05,1.3013034838807165,0.00010814684935573505,0.00015779874935573505
969,2022-03-27,17704578.24,2.1066,22.4475,4.96519e-05,1.2886377033858734,0.00010810873322423372,0.00015776063322423372
970,2022-03-28,19373541.119999997,3.6234,23.0961,4.96519e-05,1.9452557463832756,0.00011008474565262097,0.00015973664565262097
971,2022-03-29,19022178.24,3.2572,22.7132,4.96519e-05,1.7762878270987388,0.00010957625717584865,0.00015922815717584864
972,2022-03-30,23997824.639999997,2.5127,21.764,4.96519e-05,1.4349491274287207,0.00010854903972419515,0.00015820093972419516
973,2022-03-31,23509172.16,2.2124,22.8884,4.96519e-05,1.3455006316401388,0.00010827985531590211,0.0001579317553159021
974,2022-04-01,23626978.56,2.174,23.8602,4.96519e-05,1.3574372358403135,0.0001083157770797096,0.0001579676770797096
975,2022-04-02,21954706.56,2.953,25.5715,4.96519e-05,1.7510241798913109,0.00010950022929114359,0.00015915212929114357
976,2022-04-03,19907424.0,2.5724,25.9896,4.96519e-05,1.5955925240985518,0.0001090324765589627,0.0001586843765589627
977,2022-04-04,15872915.520000001,2.1098,24.8393,4.96519e-05,1.3573068751515653,0.00010831538477501453,0.0001579672847750145
978,2022-04-05,20246353.919999998,1.6198,25.3449,4.96519e-05,1.1552165640722694,0.00010770721847406061,0.00015735911847406062
979,2022-04-06,19023232.32,1.5659,27.1711,4.96519e-05,1.1724708593085,0.00010775914318461867,0.00015741104318461868
980,2022-04-07,19864751.04,2.2478,27.3068,4.96519e-05,1.48786791081879,0.00010870829238986447,0.00015836019238986448
981,2022-04-08,13207129.92,5.9432,22.6094,4.96519e-05,2.890399127592826,0.00011292904012152183,0.00016258094012152181
982,2022-04-09,8922830.4,5.6105,20.6768,4.96519e-05,2.6334677824886814,0.00011215583637456044,0.00016180773637456043
983,2022-04-10,9373838.4,4.8143,20.2386,4.96519e-05,2.2923533769767395,0.00011112929390899468,0.0001607811939089947
984,2022-04-11,9927990.72,2.3852,21.3794,4.96519e-05,1.37078476204125,0.00010835594484229631,0.00015800784484229632
985,2022-04-12,18275474.880000003,1.2641,23.2568,4.96519e-05,0.9559140591323981,0.00010710744173784403,0.00015675934173784404
986,2022-04-13,20017903.68,1.9216,25.1318,4.96519e-05,1.2827726432864759,0.0001080910830366197,0.0001577429830366197
987,2022-04-14,14044890.24,1.5812,23.9395,4.96519e-05,1.1057594016864918,0.00010755838313730844,0.00015721028313730843
988,2022-04-15,19508333.759999998,1.8485,26.4448,4.96519e-05,1.2836244580348737,0.00010809364646987817,0.00015774554646987818
989,2022-04-16,13888108.799999999,4.6705,21.8602,4.96519e-05,2.3214642386614917,0.00011121689951944599,0.00016086879951944597
990,2022-04-17,6247195.199999999,2.9967,18.4873,4.96519e-05,1.509285104187011,0.00010877274483787151,0.00015842464483787152
991,2022-04-18,10255204.8,1.1955,19.9736,4.96519e-05,0.8601169791896728,0.00010681915203488992,0.00015647105203488992
992,2022-04-19,14259879.360000001,3.2948,19.3541,4.96519e-05,1.6573563772606386,0.00010921834739022443,0.00015887024739022444
993,2022-04-20,10601124.48,2.708,18.5945,4.96519e-05,1.4040664036485069,0.00010845610190949,0.00015810800190949
994,2022-04-21,9196390.08,1.5807,18.9565,4.96519e-05,0.9861250777154871,0.00010719835813715878,0.00015685025813715877
995,2022-04-22,13409167.68,1.7223,20.5853,4.96519e-05,1.0821655810136683,0.00010748738039320196,0.00015713928039320197
996,2022-04-23,18092920.32,2.3438,21.911,4.96519e-05,1.3704997947669948,0.00010835508726781811,0.0001580069872678181
997,2022-04-24,18135964.8,1.8194,23.9217,4.96519e-05,1.2073491217309484,0.00010786410508866976,0.00015751600508866976
998,2022-04-25,17176268.16,1.395,24.5714,4.96519e-05,1.0395921236988934,0.00010735926073266175,0.00015701116073266175
999,2022-04-26,11747004.48,3.6396,21.2602,4.96519e-05,1.8735890429846516,0.00010986907339364563,0.00015952097339364563
1000,2022-04-27,9037077.12,3.975,19.5715,4.96519e-05,1.930104513065549,0.00011003914985204785,0.00015969104985204784
1001,2022-04-28,15574256.64,2.967,18.2181,4.96519e-05,1.4878330892517369,0.00010870818759857825,0.00015836008759857826
1002,2022-04-29,19998273.6,1.2648,19.0272,4.96519e-05,0.8669409985902232,0.00010683968809430961,0.0001564915880943096
1003,2022-04-30,19387624.32,2.8229,21.8565,4.96519e-05,1.5649387935145138,0.00010894022787153098,0.00015859212787153098
1004,2022-05-01,16099525.44,3.9154,20.2629,4.96519e-05,1.9390762661396834,0.0001100661492556859,0.0001597180492556859
1005,2022-05-02,18943666.560000002,3.1866,19.0866,2.69813e-05,1.6049532513969227,0.0001090606465333909,0.00013604194653339089
1006,2022-05-03,18651021.12,2.1914,19.2878,2.69813e-05,1.2295462779394306,0.00010793090474032508,0.00013491220474032506
1007,2022-05-04,16351485.12,1.8043,19.7206,2.69813e-05,1.0919178270442833,0.00010751672859580879,0.00013449802859580878
1008,2022-05-05,15457988.16,1.9315,20.2732,2.69813e-05,1.1567317794776444,0.00010771177833120226,0.00013469307833120228
1009,2022-05-06,18409075.2,1.4704,20.6437,2.69813e-05,0.9833833888554893,0.00010719010735678516,0.00013417140735678517
1010,2022-05-07,16502771.52,1.1909,21.7806,2.69813e-05,0.8953263445791271,0.00010692511035319561,0.0001339064103531956
1011,2022-05-08,15504782.399999999,1.6654,22.836,2.69813e-05,1.1151151457613653,0.00010758653811532942,0.0001345678381153294
1012,2022-05-09,18463377.599999998,2.0439,20.2511,2.69813e-05,1.2004503802502788,0.00010784334416220511,0.0001348246441622051
1013,2022-05-10,15098019.84,2.4591,19.147,2.69813e-05,1.3280512535069566,0.0001082273435270067,0.0001352086435270067
1014,2022-05-11,18377340.48,1.7474,19.6133,2.69813e-05,1.066971624328985,0.0001074416560218334,0.0001344229560218334
1015,2022-05-12,18006753.599999998,2.5495,20.2912,2.69813e-05,1.4011876394513332,0.00010844743861750057,0.00013542873861750057
1016,2022-05-13,18119877.12,1.9369,19.8824,2.69813e-05,1.1480414505822274,0.00010768562583952578,0.0001346669258395258
1017,2022-05-14,17980410.24,1.787,20.3559,2.69813e-05,1.1018818158989632,0.00010754671401278466,0.00013452801401278466
1018,2022-05-15,15292618.559999999,3.5285,19.7155,2.69813e-05,1.7630553991090963,0.00010953643578738067,0.00013651773578738068
1019,2022-05-16,13881067.200000001,3.4907,18.9698,2.69813e-05,1.7165346576578775,0.000109396437253582,0.000136377737253582
1020,2022-05-17,10280139.84,2.4576,17.3709,2.69813e-05,1.2685668113369282,0.00010804833230689601,0.00013502963230689602
1021,2022-05-18,13213454.4,2.0758,17.7393,2.69813e-05,1.1394235803176602,0.00010765969140331797,0.00013464099140331797
1022,2022-05-19,14784465.6,1.8564,17.9405,2.69813e-05,1.0636808884194924,0.0001074317529509004,0.0001344130529509004
1023,2022-05-20,13605563.52,2.7119,19.8834,2.69813e-05,1.4510256965283501,0.00010859742021066743,0.00013557872021066744
1024,2022-05-21,16436779.2,2.591,14.7334,2.69813e-05,1.2250808478410604,0.00010791746656958553,0.00013489876656958553
1025,2022-05-22,15628982.399999999,2.7836,13.4749,2.69813e-05,1.243776683107277,0.00010797372942017135,0.00013495502942017135
1026,2022-05-23,16949874.240000002,3.1776,16.5878,2.69813e-05,1.5010103349875092,0.00010874784292274043,0.00013572914292274044
1027,2022-05-24,17093566.08,2.6682,18.7647,2.69813e-05,1.3949627788425725,0.00010842870565385593,0.00013541000565385594
1028,2022-05-25,17244144.0,2.0664,19.5364,2.69813e-05,1.188622870774479,0.00010780775070575004,0.00013478905070575005
1029,2022-05-26,17361302.4,2.3645,20.2957,2.69813e-05,1.3283001528800449,0.00010822809255950724,0.00013520939255950724
1030,2022-05-27,15172565.76,2.9905,18.53,2.69813e-05,1.5085750222416785,0.00010877060793230805,0.00013575190793230804
1031,2022-05-28,13626696.959999999,2.6053,17.0501,2.69813e-05,1.3115631678256499,0.00010817772463125136,0.00013515902463125134
1032,2022-05-29,16828378.56,1.503,18.621,2.69813e-05,0.9484172551279639,0.0001070848810146901,0.0001340661810146901
1033,2022-05-30,16520803.2,2.7416,19.5127,2.69813e-05,1.449508554438127,0.0001085928545554012,0.0001355741545554012
1034,2022-05-31,9692697.6,2.5916,17.5429,2.69813e-05,1.3236973382298896,0.00010821424094660797,0.00013519554094660796
1035,2022-06-01,16843032.0,3.4108,14.7143,2.69813e-05,1.5039289649678298,0.00010875662618597312,0.0001357379261859731
1036,2022-06-02,16659034.56,2.6947,13.7287,4.70975e-05,1.2238321656639612,0.00010791370881189463,0.00015501120881189463
1037,2022-06-03,14464638.72,2.5292,14.6695,4.70975e-05,1.2017777668775305,0.00010784733877140097,0.00015494483877140098
1038,2022-06-04,15698344.32,1.5807,15.0878,4.70975e-05,0.8894059491560329,0.00010690729364063073,0.00015400479364063074
1039,2022-06-05,16309667.52,2.7932,16.0245,4.70975e-05,1.3420750191099342,0.00010826954635012405,0.00015536704635012405
1040,2022-06-06,9350968.32,3.1942,15.0661,4.70975e-05,1.444584256030118,0.00010857803547609156,0.00015567553547609156
1041,2022-06-07,15523816.32,1.5947,13.5039,4.70975e-05,0.8536965706861058,0.00010679983059355325,0.00015389733059355325
1042,2022-06-08,16386053.76,2.3851,13.84,4.70975e-05,1.1250057089331158,0.00010761630256661057,0.00015471380256661056
1043,2022-06-09,16289553.6,1.7109,13.9379,4.70975e-05,0.9035648256980243,0.00010694990306374567,0.00015404740306374567
1044,2022-06-10,16251088.319999998,2.7113,14.2447,4.70975e-05,1.2482488284623166,0.00010798718779966207,0.00015508468779966208
1045,2022-06-11,14435409.600000001,2.597,14.4397,4.70975e-05,1.216722631254347,0.00010789231352965518,0.00015498981352965517
1046,2022-06-12,16151590.079999998,1.8468,14.8994,4.70975e-05,0.9758433680548932,0.00010716741657792038,0.00015426491657792037
1047,2022-06-13,16372540.8,1.7521,14.2897,4.70975e-05,0.9268559015510749,0.00010701999473400505,0.00015411749473400504
1048,2022-06-14,15937819.2,2.3661,15.8227,4.70975e-05,1.1843258556932217,0.00010779481935959516,0.00015489231935959517
1049,2022-06-15,15822362.879999999,3.9386,16.3777,4.70975e-05,1.764339416733631,0.00010954029988281851,0.0001566377998828185
1050,2022-06-16,16329850.56,2.5911,12.809,4.70975e-05,1.1567898667243246,0.00010771195313773187,0.00015480945313773187
1051,2022-06-17,15855289.92,2.6198,13.2972,4.70975e-05,1.1835599980171776,0.0001077925146037293,0.0001548900146037293
1052,2022-06-18,15866383.68,1.5645,15.4017,4.70975e-05,0.8917218093065411,0.00010691426294110704,0.00015401176294110703
1053,2022-06-19,15766868.16,2.7884,17.635,4.70975e-05,1.3995953548568174,0.00010844264682997378,0.0001555401468299738
1054,2022-06-20,15636887.999999998,5.4464,17.7696,4.70975e-05,2.3899369664490058,0.00011142295989588045,0.00015852045989588046
1055,2022-06-21,12268523.520000001,5.7167,17.0917,4.70975e-05,2.4461586327144484,0.00011159215218730459,0.0001586896521873046
1056,2022-06-22,10694056.32,5.1466,16.5828,4.70975e-05,2.2081722391400653,0.0001108759609761351,0.0001579734609761351
1057,2022-06-23,11416593.600000001,3.7427,16.5047,4.70975e-05,1.700216645655926,0.00010934733017395435,0.00015644483017395434
1058,2022-06-24,14687956.8,2.9907,17.9055,4.70975e-05,1.484733318047968,0.00010869885921278514,0.00015579635921278515
1059,2022-06-25,13512744.0,4.8235,16.9315,4.70975e-05,2.111820480448883,0.00011058600203470604,0.00015768350203470603
1060,2022-06-26,12367408.32,3.4488,15.6958,4.70975e-05,1.559740212313516,0.0001089245833713947,0.0001560220833713947
1061,2022-06-27,10121872.32,4.4071,14.4516,4.70975e-05,1.8296417719778073,0.00010973681940728422,0.00015683431940728421
1062,2022-06-28,9466899.84,4.4751,14.4195,4.70975e-05,1.8509190516668466,0.00010980085080202917,0.00015689835080202918
1063,2022-06-29,7738968.96,2.7652,13.3451,4.70975e-05,1.2328878230634148,0.00010794096071543181,0.00015503846071543182
1064,2022-06-30,10501824.96,2.5397,14.0731,4.70975e-05,1.1845376376429357,0.00010779545669170811,0.00015489295669170812
1065,2022-07-01,10237242.24,2.6581,14.2068,4.70975e-05,1.2289875248681534,0.00010792922324066935,0.00015502672324066934
1066,2022-07-02,13710332.16,2.1196,14.6765,5.82732e-05,1.0625140795861596,0.00010742824158111576,0.00016570144158111578
1067,2022-07-03,15245824.32,1.5727,15.294,5.82732e-05,0.8918559461635815,0.00010691466660972297,0.00016518786660972296
1068,2022-07-04,15812150.4,1.7165,16.9451,5.82732e-05,0.9854637546561371,0.00010719636796555384,0.00016546956796555383
1069,2022-07-05,15978124.799999999,2.3167,16.0878,5.82732e-05,1.1755335808969223,0.00010776836007408427,0.00016604156007408427
1070,2022-07-06,16039650.24,1.2501,16.7564,5.82732e-05,0.8121472027891182,0.00010667479280601196,0.00016494799280601197
1071,2022-07-07,16048618.559999999,2.2272,16.8756,5.82732e-05,1.168554320037138,0.00010774735683430586,0.00016602055683430586
1072,2022-07-08,16030448.64,2.4246,16.1695,5.82732e-05,1.2165061795574217,0.0001078916621445039,0.0001661648621445039
1073,2022-07-09,14717885.76,2.9497,15.5241,5.82732e-05,1.378117477695221,0.00010837801176144453,0.00016665121176144453
1074,2022-07-10,15600176.64,2.4224,15.8245,5.82732e-05,1.2041946165803472,0.00010785461198769659,0.0001661278119876966
1075,2022-07-11,13434664.32,1.677,16.6182,5.82732e-05,0.9626365911458877,0.00010712767238327107,0.00016540087238327107
1076,2022-07-12,12031018.559999999,2.2583,17.3934,5.82732e-05,1.1961537854027724,0.00010783041408069279,0.00016610361408069278
1077,2022-07-13,13827378.239999998,2.3369,17.2735,5.82732e-05,1.2211402137580076,0.00010790560770885685,0.00016617880770885684
1078,2022-07-14,16357939.200000001,2.4281,17.042,5.82732e-05,1.2468309990245592,0.00010798292101378828,0.00016625612101378828
1079,2022-07-15,15026636.16,3.95,16.6959,5.82732e-05,1.7837347609771002,0.00010959866782090166,0.00016787186782090167
1080,2022-07-16,13736874.24,3.0266,15.5,5.82732e-05,1.4039985256378775,0.00010845589763884278,0.00016672909763884277
1081,2022-07-17,12252409.920000002,2.7362,14.5126,5.82732e-05,1.266492620967772,0.00010804209028234004,0.00016631529028234004
1082,2022-07-18,14561311.680000002,2.2146,15.8662,5.82732e-05,1.1323891322558097,0.00010763852208434279,0.0001659117220843428
1083,2022-07-19,14336568.0,2.7912,16.4432,5.82732e-05,1.3568430469987405,0.00010831398894039745,0.00016658718894039745
1084,2022-07-20,7875472.32,2.433,16.924,5.82732e-05,1.2446853819281063,0.00010797646403915232,0.00016624966403915232
1085,2022-07-21,10191778.56,2.4737,17.5062,5.82732e-05,1.2790141666492185,0.00010807977235664947,0.00016635297235664947
1086,2022-07-22,15390380.16,3.1392,18.1717,5.82732e-05,1.5505735411871004,0.00010889699738549938,0.0001671701973854994
1087,2022-07-23,15859532.16,2.0841,17.7339,5.82732e-05,1.1423378622151519,0.0001076684615815223,0.0001659416615815223
1088,2022-07-24,16769954.879999999,1.7483,19.4867,5.82732e-05,1.0640232521714916,0.00010743278325312281,0.00016570598325312282
1089,2022-07-25,11059433.280000001,4.0448,15.4709,5.82732e-05,1.757586926979981,0.00010951997908320288,0.00016779317908320287
1090,2022-07-26,15885357.120000001,2.565,15.3741,5.82732e-05,1.2386485130363885,0.0001079582968137984,0.0001662314968137984
1091,2022-07-27,17424633.6,2.1396,16.4317,5.82732e-05,1.1232887427846625,0.00010761113556505671,0.0001658843355650567
1092,2022-07-28,17615741.759999998,3.5738,16.6059,5.82732e-05,1.6441698457572678,0.00010917866412166995,0.00016745186412166994
1093,2022-07-29,17702461.44,2.6184,15.6914,5.82732e-05,1.2684480283992603,0.00010804797484403978,0.00016632117484403978
1094,2022-07-30,17906762.88,2.389,16.4196,5.82732e-05,1.2121200239192595,0.00010787846254064549,0.0001661516625406455
1095,2022-07-31,17895461.76,2.2872,19.2139,5.82732e-05,1.2641457386425499,0.00010803502762438834,0.00016630822762438835
1096,2022-08-01,10785450.24,6.341,17.4566,6.85708e-05,2.6994350525010673,0.00011235435687944364,0.00018092515687944365
1097,2022-08-02,8682482.879999999,5.828,16.6119,6.85708e-05,2.4548978830356267,0.00011161845190208335,0.00018018925190208337
1098,2022-08-03,13353923.520000001,4.0175,17.24,6.85708e-05,1.834530268280311,0.000109751530744496,0.000178322330744496
1099,2022-08-04,16570785.600000001,2.4067,19.2236,6.85708e-05,1.3104155657149261,0.00010817427106177086,0.00017674507106177085
1100,2022-08-05,18133312.32,1.8693,20.6463,6.85708e-05,1.1422419383578262,0.00010766817291029818,0.00017623897291029817
1101,2022-08-06,18396797.76,2.0005,21.0509,6.85708e-05,1.2058251140393417,0.0001078595187722082,0.00017643031877220822
1102,2022-08-07,18531936.0,2.5268,21.1724,6.85708e-05,1.421327809012027,0.00010850804801711452,0.00017707884801711454
1103,2022-08-08,18713782.08,2.9238,22.2579,6.85708e-05,1.620776193492209,0.00010910826376012928,0.0001776790637601293
1104,2022-08-09,19256356.8,2.955,19.7999,6.85708e-05,1.5429354016922168,0.00010887401133031463,0.00017744481133031464
1105,2022-08-10,18858070.080000002,2.4545,18.2555,6.85708e-05,1.2968585352251298,0.00010813347282141551,0.00017670427282141552
1106,2022-08-11,18993640.32,2.5629,19.1932,6.85708e-05,1.3694692001999822,0.0001083519858183609,0.0001769227858183609
1107,2022-08-12,19329416.64,2.1088,19.6001,6.85708e-05,1.2069350176293723,0.00010786285889255913,0.00017643365889255915
1108,2022-08-13,19429960.32,2.2952,21.4234,6.85708e-05,1.3356887183176311,0.0001082503275518111,0.0001768211275518111
1109,2022-08-14,19588063.68,4.2976,22.3474,6.85708e-05,2.1926044324120553,0.00011082911154836602,0.00017939991154836604
1110,2022-08-15,20285873.28,3.1281,18.6721,6.85708e-05,1.5662039803181276,0.00010894403529789527,0.00017751483529789529
1111,2022-08-16,19667594.88,3.5904,17.2823,6.85708e-05,1.680249926178486,0.00010928724275134646,0.00017785804275134647
1112,2022-08-17,20014007.04,2.1224,19.4226,6.85708e-05,1.2069598314791967,0.00010786293356683311,0.00017643373356683313
1113,2022-08-18,20030967.36,3.4723,23.0218,6.85708e-05,1.8786515446632237,0.0001098843083789499,0.0001784551083789499
1114,2022-08-19,20293752.96,5.4295,18.875,6.85708e-05,2.4518134944677823,0.00011160916980846892,0.00018017996980846892
1115,2022-08-20,20734384.32,2.8956,17.9544,6.85708e-05,1.4511844187036875,0.00010859789786581943,0.00017716869786581945
1116,2022-08-21,16645288.319999998,5.1306,15.9262,6.85708e-05,2.1631863487784506,0.00011074058139069023,0.00017931138139069022
1117,2022-08-22,20073312.0,3.0776,16.5248,6.85708e-05,1.462581743444778,0.00010863219673344717,0.0001772029967334472
1118,2022-08-23,20516673.6,4.4211,17.2479,6.85708e-05,1.9825115774727595,0.00011019686256145075,0.00017876766256145075
1119,2022-08-24,20550542.4,2.9276,17.249,6.85708e-05,1.4363763329874744,0.00010855333472636884,0.00017712413472636886
1120,2022-08-25,20877376.32,2.0771,17.7402,6.85708e-05,1.1399320183174888,0.00010766122148586358,0.0001762320214858636
1121,2022-08-26,21204763.2,2.0496,19.8636,6.85708e-05,1.191554545950263,0.00010781657322691759,0.0001763873732269176
1122,2022-08-27,21161096.64,2.3166,21.3793,6.85708e-05,1.3430034704293479,0.0001082723404118558,0.0001768431404118558
1123,2022-08-28,21176458.560000002,3.5021,22.2211,6.85708e-05,1.8581249162821416,0.00010982253597834885,0.00017839333597834887
1124,2022-08-29,21258322.56,2.4961,22.4903,6.85708e-05,1.4515789794870402,0.00010859908524868221,0.00017716988524868222
1125,2022-08-30,18200825.28,6.3536,19.0448,6.85708e-05,2.8161104413308333,0.00011270547732286319,0.0001812762773228632
1126,2022-08-31,15351776.64,5.2269,16.8805,6.85708e-05,2.255027674410604,0.00011101696673042329,0.00017958776673042328
1127,2022-09-01,22110857.28,3.8432,16.958,5.98697e-05,1.757571741370351,0.00010951993338395096,0.00016938963338395096
1128,2022-09-02,22132526.4,2.416,17.1365,5.98697e-05,1.2455575023659897,0.00010797908857992254,0.00016784878857992254
1129,2022-09-03,22371301.44,1.5578,19.5375,5.98697e-05,0.9915020744775259,0.00010721453955730478,0.00016708423955730478
1130,2022-09-04,22413663.36,2.7143,20.9235,5.98697e-05,1.488264376538155,0.00010870948550540134,0.00016857918550540132
1131,2022-09-05,21961670.400000002,1.6577,22.8971,5.98697e-05,1.1133781475264248,0.00010758131082963884,0.00016745101082963883
1132,2022-09-06,22123221.119999997,4.9575,21.2315,5.98697e-05,2.4041987688916295,0.00011146587906202031,0.0001713355790620203
1133,2022-09-07,15439766.399999999,4.3723,18.3948,5.98697e-05,2.0239973271848486,0.00011032170889777412,0.00017019140889777413
1134,2022-09-08,21549343.68,2.635,20.074,5.98697e-05,1.427503574007899,0.00010852663323346181,0.0001683963332334618
1135,2022-09-09,22529041.919999998,2.2761,22.9588,5.98697e-05,1.374287709918944,0.00010836648653943081,0.00016823618653943081
1136,2022-09-10,22864550.400000002,2.1104,23.9882,5.98697e-05,1.33382949099293,0.0001082447324324872,0.0001681144324324872
1137,2022-09-11,23471510.4,2.5263,23.8737,5.98697e-05,1.5085365410411085,0.00010877049212779826,0.00016864019212779827
1138,2022-09-12,23676019.200000003,4.4515,23.9823,5.98697e-05,2.337470384666067,0.00011126506807614791,0.0001711347680761479
1139,2022-09-13,17053277.76,5.7015,20.3978,5.98697e-05,2.6521760433075623,0.00011221213661834124,0.00017208183661834124
1140,2022-09-14,10949636.16,4.9582,18.4978,5.98697e-05,2.2506108541582894,0.00011100367484512468,0.00017087337484512468
1141,2022-09-15,23481161.279999997,2.594,20.4648,5.98697e-05,1.4246186739906548,0.00010851795147646545,0.00016838765147646545
1142,2022-09-16,23668329.6,2.2446,22.8354,5.98697e-05,1.3574155966472738,0.00010831571195918049,0.00016818541195918048
1143,2022-09-17,24080639.04,2.4199,23.9474,5.98697e-05,1.465293700861489,0.0001086403580406452,0.0001685100580406452
1144,2022-09-18,24114672.0,3.1978,25.5161,5.98697e-05,1.8574057155551191,0.00010982037163091697,0.00016969007163091697
1145,2022-09-19,23087566.08,3.8498,28.1056,5.98697e-05,2.2550237426127255,0.00011101695489815405,0.00017088665489815405
1146,2022-09-20,22104904.32,4.9191,23.5847,5.98697e-05,2.516693668466776,0.00011180441882963912,0.00017167411882963913
1147,2022-09-21,11706828.48,4.0692,18.8782,5.98697e-05,1.9332338876146788,0.00011004856732552137,0.0001699182673255214
1148,2022-09-22,12807504.000000002,2.6582,19.8554,5.98697e-05,1.4290659354757893,0.00010853133497096524,0.00016840103497096524
1149,2022-09-23,24080803.200000003,2.8266,24.998,5.98697e-05,1.6755732221457922,0.00010927316877730471,0.0001691428687773047
1150,2022-09-24,24279359.04,5.0826,26.0745,5.98697e-05,2.721293627341983,0.00011242013761150411,0.0001722898376115041
1151,2022-09-25,24937416.0,4.2679,26.1696,5.98697e-05,2.361199049277474,0.00011133647661674654,0.00017120617661674654
1152,2022-09-26,25201843.2,2.613,26.9558,5.98697e-05,1.6441997362147682,0.00010917875407337952,0.00016904845407337952
1153,2022-09-27,25137224.639999997,5.2097,28.0771,5.98697e-05,2.885828590621802,0.00011291528564438636,0.00017278498564438636
1154,2022-09-28,23242438.080000002,6.1095,25.9268,5.98697e-05,3.171493576212346,0.00011377495980031603,0.00017364465980031603
1155,2022-09-29,22288919.04,4.3528,23.5773,5.98697e-05,2.2755543498955237,0.00011107873927277761,0.0001709484392727776
1156,2022-09-30,25738447.680000003,3.1162,24.8047,5.98697e-05,1.795290989227339,0.00010963344488938354,0.00016950314488938352
1157,2022-10-01,25879590.720000003,3.5251,26.3077,5.71556e-05,2.0337307406787755,0.00011035100042614398,0.000167506600426144
1158,2022-10-02,25783401.599999998,3.9143,26.5185,5.71556e-05,2.217700467539002,0.00011090463502482688,0.00016806023502482687
1159,2022-10-03,25886234.88,2.7819,27.7877,5.71556e-05,1.7481937429160408,0.00010949171143407197,0.00016664731143407196
1160,2022-10-04,25929184.319999997,4.0822,30.5537,5.71556e-05,2.467493233842711,0.00011165635608397438,0.00016881195608397438
1161,2022-10-05,24541695.36,5.2041,26.0348,5.71556e-05,2.773489355877093,0.00011257721433121055,0.00016973281433121056
1162,2022-10-06,26298604.8,3.9079,28.2927,5.71556e-05,2.2898676740404857,0.00011112181348723701,0.000168277413487237
1163,2022-10-07,26649380.159999996,4.7014,29.5767,5.71556e-05,2.721864643962966,0.00011242185601682653,0.00016957745601682653
1164,2022-10-08,25207113.6,5.6146,24.6918,5.71556e-05,2.8783054790474814,0.00011289264575178892,0.0001700482457517889
1165,2022-10-09,26791871.04,2.8346,27.5993,5.71556e-05,1.7663519252890598,0.00010954635628343099,0.000166701956283431
1166,2022-10-10,25354062.72,5.0818,26.4596,5.71556e-05,2.7414373791489903,0.00011248075779145423,0.00016963635779145423
1167,2022-10-11,24135416.64,4.6021,25.5899,5.71556e-05,2.482421202753877,0.00011170127999737218,0.00016885687999737217
1168,2022-10-12,27108241.919999998,3.6702,27.3888,5.71556e-05,2.142795062166077,0.00011067921628474077,0.00016783481628474076
1169,2022-10-13,27506312.64,4.168,27.562,5.71556e-05,2.3789050556665225,0.00011138976069727858,0.00016854536069727858
1170,2022-10-14,27067452.48,3.3112,28.318,5.71556e-05,2.0123954356734286,0.0001102867944112414,0.0001674423944112414
1171,2022-10-15,26504461.439999998,5.7094,27.534,5.71556e-05,3.0868172474998343,0.00011352013665052515,0.00017067573665052515
1172,2022-10-16,18991126.08,6.1019,23.932,5.71556e-05,3.041899412850304,0.00011338496187049846,0.00017054056187049846
1173,2022-10-17,17070384.96,4.5776,23.7848,5.71556e-05,2.3815942513563386,0.0001113978535058179,0.0001685534535058179
1174,2022-10-18,26649872.64,4.6485,25.9145,5.71556e-05,2.5191419579852514,0.00011181178666024992,0.00016896738666024992
1175,2022-10-19,24426411.84,4.8416,25.2899,5.71556e-05,2.5730400497136308,0.00011197398643568629,0.0001691295864356863
1176,2022-10-20,27114799.680000003,4.1841,25.7113,5.71556e-05,2.302750083918752,0.0001111605815386156,0.0001683161815386156
1177,2022-10-21,26279786.88,4.4714,27.0722,5.71556e-05,2.4954367545912324,0.00011174044872334189,0.00016889604872334188
1178,2022-10-22,26939001.599999998,4.5181,27.2767,5.71556e-05,2.5264936440595585,0.00011183391066857921,0.0001689895106685792
1179,2022-10-23,18401351.04,4.7284,24.8802,5.71556e-05,2.5023127893783297,0.00011176114131676393,0.00016891674131676394
1180,2022-10-24,22198510.080000002,2.6001,24.2317,5.71556e-05,1.551718296210768,0.00010890044238701641,0.0001660560423870164
1181,2022-10-25,27310175.999999996,1.8399,28.1226,5.71556e-05,1.3208881010665534,0.00010820578688780128,0.00016536138688780127
1182,2022-10-26,24865030.08,3.3906,27.9088,5.71556e-05,2.034122040251677,0.00011035217799478913,0.00016750777799478912
1183,2022-10-27,17806677.12,3.3775,23.3399,5.71556e-05,1.8515089942657876,0.0001098026261627887,0.0001669582261627887
1184,2022-10-28,27631152.0,4.0472,25.5978,5.71556e-05,2.2368844251981264,0.00011096236682060125,0.00016811796682060124
